hex_id,dominant_code,from_id,to_id,from_class,to_class,dominant_area,total_offdiag_area,dominant_share_offdiag,dominant_tie_count,pathway_type,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,veg_2000,veg_2022,endpoint_change,slope_P90,slope_VPD90,slope_SM90,slope_ET90,slope_SWnet90
422660,401,4,1,grassland,cropland,3240000,6390000,0.5070422535211268,1,Ag_expansion,0.01809172229249012,0.0002753861014342598,0.01781633619105586,0.01522166308890186,RESIDUAL,0.01284588571914238,0.005245836573347735,0.710042167985008,NATURAL,0.52205884,1.0,0.47794116,0.4441662016369084,0.009438650948660662,0.0001913509671650339,0.03619249131944476,0.0830950055803612
422661,904,9,4,bare areas,grassland,3690000,8100000,0.4555555555555555,1,veg_cover_upgrade,0.02759793995019762,0.00113355025463624,0.02646438969556139,0.04107372712172752,RESIDUAL,0.02965146245195275,-0.00205352250175512,0.9352302956537135,NATURAL,0.048101265,1.0,0.951898735,0.5022974725979488,0.01039410012028668,0.0006397130279794136,0.04394016818481064,0.08243936567160404
422662,904,9,4,bare areas,grassland,360000,540000,0.6666666666666666,1,veg_cover_upgrade,0.02440808362450593,0.0002844710740534256,0.0241236125504525,0.01165478938984846,RESIDUAL,0.01429825414771635,0.01010982947678958,0.5857999492168561,NATURAL,0.1495098,1.0,0.8504902,0.4999244744829134,0.01029950528759685,0.000781549138130902,0.09390378322342169,0.05898934698394406
422663,906,9,6,bare areas,sparse vegetation,1980000,3780000,0.5238095238095238,1,Bare_to_Sparse,0.0198403956916996,0.0005647428218883971,0.01927565286981121,0.02846429227843787,RESIDUAL,0.02678466510072842,-0.006944269409028819,0.7941153638571076,NATURAL,0.21265823,0.9797468,0.7670885700000001,0.3870819664276696,0.01134272221918707,0.0007553172833991775,0.2029326467803152,0.08402097662479946
422664,904,9,4,bare areas,grassland,7830000,22050000,0.3551020408163265,1,veg_cover_upgrade,0.02284594658498024,-0.0003450073304730259,0.02319095391545327,0.01465873124399121,RESIDUAL,0.02785001571478127,-0.005004069129801041,0.8476880682121263,NATURAL,0.0,0.90686274,0.90686274,0.2720464253597132,0.01188934106620968,0.0007134711999687356,-0.1345759330035971,0.1016870878297406
422665,906,9,6,bare areas,sparse vegetation,7470000,10080000,0.7410714285714286,1,Bare_to_Sparse,0.01747808004249012,-1.171966576929279e-05,0.01748979970825941,0.0006696370480087647,RESIDUAL,0.0003948882968437005,0.01708319174564642,0.02259334525781474,RESIDUAL,0.0,0.41624364,0.41624364,0.2113787095323573,0.01193939867637147,0.0005110949921093399,-0.223912834018499,0.1219408401849843
422666,906,9,6,bare areas,sparse vegetation,2790000,4140000,0.6739130434782609,1,Bare_to_Sparse,0.02303243436363637,-3.648309437431037e-05,0.02306891745801068,0.001578985583547675,RESIDUAL,0.001306125074386385,0.02172630928924998,0.05670807756424118,RESIDUAL,0.0,0.52205884,0.52205884,0.1705778117167919,0.01148895034216391,0.0005193473701190226,-0.2480164557599353,0.1152069627192986
422668,904,9,4,bare areas,grassland,13230000,29160000,0.4537037037037037,1,veg_cover_upgrade,0.03239314536215415,0.0001881803140240045,0.03220496504813015,0.005809263408049933,RESIDUAL,0.01697898826142443,0.01541415710072972,0.5241537390580625,NATURAL,0.0024509805,0.8137255,0.8112745195,0.3659308627570275,0.008008089932528476,0.000598993566301134,0.3167592498647188,0.04607352825126535
422669,904,9,4,bare areas,grassland,12870000,16020000,0.8033707865168539,1,veg_cover_upgrade,0.03314928253853754,0.00282878167115764,0.03032050086737991,0.08533462731415234,RESIDUAL,0.03926283064938996,-0.00611354811085241,0.8652702512213482,NATURAL,0.094147585,0.99491096,0.900763375,0.6558523995535713,0.006697639586433595,0.0005660515253235696,0.4299202262581164,0.0620256696428742
422670,904,9,4,bare areas,grassland,7110000,12420000,0.572463768115942,1,veg_cover_upgrade,0.02896689347747036,3.194904190071801e-05,0.02893494443556964,0.001102950232670517,RESIDUAL,0.001091437507089604,0.02787545597038076,0.0376787903728266,RESIDUAL,0.0,0.7248157,0.7248157,0.6432640872784514,0.007151361721665144,0.0004905585823565182,0.4536134955964666,0.05859666511194064
422672,904,9,4,bare areas,grassland,4590000,5310000,0.864406779661017,1,veg_cover_upgrade,0.02432144298418972,0.002370921482363097,0.02195052150182663,0.09748276382714324,RESIDUAL,0.0356914098683859,-0.01136996688419618,0.7584013118874098,NATURAL,0.15270936,0.6551724,0.50246304,0.6780007102272805,0.009112521855518104,0.0003510460709080554,0.5418121646148997,0.1541087493235977
422673,904,9,4,bare areas,grassland,1980000,3600000,0.55,1,veg_cover_upgrade,0.01146546833992095,0.003469109204050451,0.007996359135870497,0.3025702135491109,RESIDUAL,0.03706797427265121,-0.02560250593273027,0.5914742339802306,NATURAL,0.18829517,0.29262087,0.10432569999999997,0.7982434922597634,0.006361685553900598,0.0004733772872449113,0.8259150004215385,0.02946666104616706
422677,904,9,4,bare areas,grassland,540000,540000,1.0,1,veg_cover_upgrade,0.003826851347826087,1.40034245379263e-05,0.003812847923288161,0.003659254897863017,RESIDUAL,0.0005034014712338702,0.003323449876592217,0.1315445585624423,RESIDUAL,0.0,0.07379135,0.07379135,1.227144681490385,0.01401979273015797,0.000655795588637842,0.9569669267545243,0.08983106737013356
422678,102,1,2,cropland,forest,0,0,,65,No_transition,0.004539126479051384,0.0004517898324596679,0.004087336646591716,0.09953232952303323,RESIDUAL,0.008929482436033725,-0.004390355956982341,0.6703896978746892,NATURAL,0.0073891627,0.1182266,0.11083743730000001,1.303677645596591,0.01068218776157925,0.0005983457845800059,0.7960763113839313,-0.1886749751984098
422682,904,9,4,bare areas,grassland,540000,720000,0.75,1,veg_cover_upgrade,0.0004453942353754941,0.0003164356497899543,0.0001289585855855398,0.7104619338487397,NATURAL,0.01465280354793403,-0.01420740931255853,0.5077164059310388,NATURAL,0.039408866,0.08128079,0.041871924000000005,0.3976633296728,0.02221702862319518,5.918323136062118e-05,0.3772237468438716,-0.02875103763143181
422691,904,9,4,bare areas,grassland,8820000,35640000,0.2474747474747475,1,veg_cover_upgrade,0.00937859597826087,-0.0003666840425374395,0.00974528002079831,0.03626239573644977,RESIDUAL,0.01525762063897029,-0.005879024660709423,0.7218563032422886,NATURAL,0.721519,0.95696205,0.23544305,-1.020837190541688,-0.00399992963392954,-0.0002479004345351849,-0.4118863112634896,0.2268640616353056
422704,908,9,8,bare areas,urban,990000,990000,1.0,1,Urban_expansion,0.009472622752964427,1.244730585346874e-06,0.00947137802237908,0.0001314029512003251,RESIDUAL,2.510991025694222e-05,0.009447512842707484,0.002650787528626553,RESIDUAL,0.0,0.08629441,0.08629441,1.144729528876899,0.01056096758622519,0.0004814350776535144,0.7786639296517325,0.07727696519255373
422705,102,1,2,cropland,forest,0,0,,65,No_transition,0.03065188276828064,0.000102109162730467,0.03054977360555017,0.003331252553142746,RESIDUAL,0.001719575780806669,0.02893230698747397,0.0561001682606633,RESIDUAL,0.0073891627,0.48029557,0.4729064073,1.004559032419786,0.006631527525005909,0.0005213151853564799,0.7933650161280776,0.07827789614899909
422706,906,9,6,bare areas,sparse vegetation,1260000,1260000,1.0,1,Bare_to_Sparse,0.02705102228952569,0.002102597427980267,0.02494842486154543,0.07772709679790564,RESIDUAL,0.02321291412302924,0.003838108166496459,0.8581159659913261,NATURAL,0.043147206,0.7182741,0.675126894,0.7923563639322914,0.01017935616629445,0.0003873554297855918,0.7361779591393842,0.1075730096726346
422707,908,9,8,bare areas,urban,360000,360000,1.0,1,Urban_expansion,0.0267431219034585,0.001968128919047997,0.02477499298441049,0.07359383568428762,RESIDUAL,0.02145946626430623,0.005283655639152266,0.8024293626515994,NATURAL,0.0073891627,0.65763545,0.6502462873,0.6040698735400886,0.010938801290669,0.0003186954564346379,0.6576417865175188,0.1502891639610441
422767,102,1,2,cropland,forest,0,0,,65,No_transition,0.001951140949604743,0.001299998338755804,0.0006511426108489387,0.6662759751001867,NATURAL,0.02781263259293137,-0.02586149164332663,0.5181758061018041,NATURAL,0.08142494,0.13740458,0.05597964,0.6869941546762603,0.003505262196492798,0.0001253101588030625,0.236948575904901,0.2470932628896871
422857,110,1,10,cropland,water and ice,1080000,2700000,0.4,1,Other,0.001479777835968378,0.0001770017823330105,0.001302776053635367,0.1196137541938376,RESIDUAL,0.003037642775074088,-0.00155786493910571,0.6610026495442938,NATURAL,0.95566505,0.9778325,0.022167449999999977,2.501618163712857,0.001796827579201928,3.198035677571635e-05,0.339475152725565,-0.3437984609962399
422905,401,4,1,grassland,cropland,9630000,9720000,0.9907407407407408,1,Ag_expansion,0.0005893735573122532,-0.0004958263349371731,0.001085199892249426,0.313610442642362,RESIDUAL,0.002073828898066673,-0.00148445534075442,0.5828170991628707,NATURAL,0.97461927,0.9898477,0.01522842999999996,-3.572643426452021,-0.007107073610479173,0.0007761358886382449,-2.780812635778743,-0.7270793171672055
422997,108,1,8,cropland,urban,1620000,2430000,0.6666666666666666,1,Urban_expansion,0.005663290513833993,-0.0004223242656005977,0.00608561477943459,0.06489370331807007,RESIDUAL,0.002409064599526357,0.003254225914307635,0.4253824863198558,RESIDUAL,0.834375,0.9875,0.15312500000000007,-4.508396388767476,-0.002482517457111572,-4.013523910985084e-05,-2.409603851010098,-1.19406960227272
423005,102,1,2,cropland,forest,0,0,,65,No_transition,0.003737909249011857,-0.001846053879342677,0.005583963128354534,0.2484589035839671,RESIDUAL,0.02062293236055304,-0.01688502311154119,0.5498282191333095,NATURAL,0.81914896,0.90625,0.08710103999999996,0.01985611054766925,3.765533710348018e-05,-0.001056758836768146,-0.3970468455347529,-0.2856985096031951
423270,903,9,3,bare areas,shrubland,450000,540000,0.8333333333333334,1,veg_cover_upgrade,0.007249713142292492,0.007314168006128254,-6.445486383576173e-05,0.9912646485703807,NATURAL,0.03918871424214024,-0.03193900109984776,0.5509626459069805,NATURAL,0.52405065,0.7265823,0.20253165000000006,3.833644057765149,-0.002496821619136079,0.001618167607471192,1.601651278409086,-0.1720698192866147
423271,903,9,3,bare areas,shrubland,360000,360000,1.0,1,veg_cover_upgrade,0.02293414876482213,-0.0006756299217870048,0.02360977868660914,0.02782040577046007,RESIDUAL,0.02486403862717361,-0.001929889862351479,0.9279728665728896,NATURAL,0.22413793,0.9926108,0.76847287,3.134451320522526,0.00564755825843587,0.001303479825850013,-0.08559378458771615,-0.1583108513189554
423272,903,9,3,bare areas,shrubland,360000,540000,0.6666666666666666,1,veg_cover_upgrade,0.02314254181818182,-0.001246562764101369,0.02438910458228319,0.04862610936778185,RESIDUAL,0.03287395058803287,-0.009731408769851053,0.7715919096443368,NATURAL,0.2,0.9240506,0.7240506,2.869199810606062,0.004003490101207374,1.207264986904932e-05,-0.9025114425505004,-0.1934747869318215
423273,309,3,9,shrubland,bare areas,90000,90000,1.0,1,Other,0.005171927252964427,0.0002012038859017918,0.004970723367062634,0.03890307733668653,RESIDUAL,0.01078284597263032,-0.005610918719665897,0.6577406822056812,NATURAL,0.77832514,0.9211823,0.14285716000000004,2.125262290167863,0.001138517896620302,-0.0001659177680177283,-0.5891450901778543,-0.2831593181337302
423311,904,9,4,bare areas,grassland,4050000,4320000,0.9375,1,veg_cover_upgrade,0.0244652990701581,0.001036306750112317,0.02342899232004579,0.04235822939014738,RESIDUAL,0.02806932700262156,-0.003604027932463454,0.8862126244646341,NATURAL,0.07614213,1.0,0.92385787,0.06966493983957257,0.008873621622721383,-8.709583218249883e-05,-0.02241802793560623,0.1223481560395688
423312,904,9,4,bare areas,grassland,19800000,30960000,0.6395348837209303,1,veg_cover_upgrade,0.02613819378359684,0.002110919042260561,0.02402727474133628,0.08075994308318576,RESIDUAL,0.03563947683771097,-0.00950128305411413,0.7895187613836604,NATURAL,0.009876544,1.0,0.990123456,0.6543355159622308,0.008160341843712516,0.0003221349464617752,-0.1625590152877692,0.1109728288797588
423313,904,9,4,bare areas,grassland,18900000,27000000,0.7,1,veg_cover_upgrade,0.02480161666205534,0.0007861463004605829,0.02401547036159475,0.0316973813107647,RESIDUAL,0.02234302147575866,0.00245859518629668,0.9008695594405283,NATURAL,0.099236645,1.0,0.900763355,0.5933332170758927,0.008942638578869063,0.0003805617896877998,-0.1989885602678498,0.1013017256181395
423314,906,9,6,bare areas,sparse vegetation,9360000,14130000,0.6624203821656051,1,Bare_to_Sparse,0.0290684814298419,0.0009340364903109665,0.02813444493953093,0.03213227676049421,RESIDUAL,0.03356939401479549,-0.004500912584953592,0.8817736712164209,NATURAL,0.086513996,0.99236643,0.905852434,0.4522470801767611,0.01030525695595278,0.0006260289652887304,-0.5253258907433747,0.1598479916350991
423315,906,9,6,bare areas,sparse vegetation,16110000,28440000,0.5664556962025317,1,Bare_to_Sparse,0.02490850471640316,0.0004385308902439296,0.02446997382615923,0.01760566903701534,RESIDUAL,0.03632675776067189,-0.01141825304426873,0.7608492939520463,NATURAL,0.07901235,0.80493826,0.7259259100000001,0.2691871279762002,0.01100844125899056,0.000760040585956876,-0.3065142463235296,0.1102748325892406
423316,906,9,6,bare areas,sparse vegetation,16650000,23040000,0.72265625,1,Bare_to_Sparse,0.02952388645454546,-0.0003634761988320374,0.02988736265337749,0.01201540891503209,RESIDUAL,0.008466822902059287,0.02105706355248616,0.2867787381276746,RESIDUAL,0.0,0.92639595,0.92639595,-0.1873409108709344,0.009738313424756555,0.0006367979193092285,-0.4372430098684177,0.1109540033118524
423317,904,9,4,bare areas,grassland,2340000,2970000,0.7878787878787878,1,veg_cover_upgrade,0.03050797836966403,-0.0004671211161098095,0.03097509948577384,0.01485649254944242,RESIDUAL,0.01246472372608546,0.01804325464357857,0.4085725896042953,RESIDUAL,0.0,0.69382715,0.69382715,0.09900727855215478,0.00996706297071781,0.000581398284692558,-0.3386025554556322,0.09555659044193021
423318,906,9,6,bare areas,sparse vegetation,1980000,3060000,0.6470588235294118,1,Bare_to_Sparse,0.03028129387549407,-0.0001341045618521305,0.0304153984373462,0.004389746106692788,RESIDUAL,0.003542434136384548,0.02673885973910952,0.116984239542398,RESIDUAL,0.0,0.79949236,0.79949236,-0.01755691311612395,0.01054536824238334,0.0006286760918179847,-0.04325341599190306,0.06352656194056158
423319,906,9,6,bare areas,sparse vegetation,9900000,14040000,0.7051282051282052,1,Bare_to_Sparse,0.03046162127509881,-0.0001437400147737839,0.0306053612898726,0.004674608644645619,RESIDUAL,0.01389326337990215,0.01656835789519667,0.4560907397026615,RESIDUAL,0.002469136,0.7432099,0.740740764,0.07617655875300026,0.007474501355946561,0.0007156379911416851,0.08736760591526466,0.004043015587528013
423320,906,9,6,bare areas,sparse vegetation,5490000,6840000,0.8026315789473685,1,Bare_to_Sparse,0.02087387902470356,-6.40766449283584e-07,0.02087451979115284,3.069516267984993e-05,RESIDUAL,0.0003565331060500412,0.02051734591865352,0.01708034743461413,RESIDUAL,0.0,0.60152286,0.60152286,0.4686220111268945,0.009123628789728389,0.0007729795244004987,0.2033647017045453,0.03796657986110669
423321,906,9,6,bare areas,sparse vegetation,1170000,1710000,0.6842105263157895,1,Bare_to_Sparse,0.01858973097055336,0.0003100525017635091,0.01827967846878985,0.01667869762368486,RESIDUAL,0.0137173862252855,0.004872344745267856,0.7379012771628711,NATURAL,0.0024630541,0.47044334,0.4679802859,0.6765905356072283,0.008509776838985444,0.0005409100930467781,0.3378389364401337,0.1040074190647475
423322,906,9,6,bare areas,sparse vegetation,2520000,3060000,0.8235294117647058,1,Bare_to_Sparse,0.01183269135375494,1.347115303445633e-06,0.0118313442384515,0.0001138469062677059,RESIDUAL,4.147031471848839e-05,0.01179122103903645,0.003504723775739182,RESIDUAL,0.0,0.1493671,0.1493671,0.5353729538690478,0.007765096028645857,0.0004300338881356384,0.317779541015625,0.06932460239955596
423323,904,9,4,bare areas,grassland,3690000,6840000,0.5394736842105263,1,veg_cover_upgrade,0.01330341333992095,0.002779539768539254,0.01052387357138169,0.2089343311763754,RESIDUAL,0.03689387888857332,-0.02359046554865238,0.6099740227301961,NATURAL,0.19950739,0.34729064,0.14778324999999998,0.6472306685014217,0.0066994898246997,0.0004027357155626473,0.520263671875,0.08777154919732902
423324,904,9,4,bare areas,grassland,1800000,2430000,0.7407407407407407,1,veg_cover_upgrade,0.007740031323122529,0.001859424874887845,0.005880606448234685,0.2402347997395061,RESIDUAL,0.02850650739233077,-0.02076647606920824,0.578542344905542,NATURAL,0.09873418,0.22531645,0.12658227,0.8314610072544646,0.006834338960193327,0.0004268498080117359,0.7209290519593251,0.09698527848639553
423325,906,9,6,bare areas,sparse vegetation,360000,360000,1.0,1,Bare_to_Sparse,0.01168733829752964,1.282774443502051e-06,0.01168605552308614,0.0001097576206699854,RESIDUAL,3.711936278820624e-05,0.01165021893474144,0.003176032201964426,RESIDUAL,0.0049261083,0.07635468,0.0714285717,1.113440116626794,0.004484038006392928,0.0005256950407099901,1.006107370476974,0.09626703477443925
423328,102,1,2,cropland,forest,0,0,,65,No_transition,0.01029919455039526,0.001086849844304381,0.009212344706090878,0.1055276545157282,RESIDUAL,0.01920248110196418,-0.008903286551568922,0.6832220823383305,NATURAL,0.043037973,0.14683545,0.103797477,1.52146446904976,0.009605193153715613,0.001120929237749936,0.8783923753854056,0.127177945143883
423329,102,1,2,cropland,forest,0,0,,65,No_transition,0.004962616191699605,0.0009677564506816631,0.003994859741017941,0.1950093284063187,RESIDUAL,0.01929801285554255,-0.01433539666384294,0.5737750983711489,NATURAL,0.04187192,0.10591133,0.06403940999999999,1.502239043699866,0.00805978486032206,0.0009206515369993284,0.8339076186671432,-0.0152276109307379
423333,102,1,2,cropland,forest,0,0,,65,No_transition,0.0005719542989130436,3.773160984285318e-07,0.0005715769828146149,0.0006596962364748248,RESIDUAL,8.167831641508974e-06,0.0005637864672715345,0.01428056692122313,RESIDUAL,0.0,0.01724138,0.01724138,0.4936438126284682,0.01024048227935502,0.0002797927787835646,0.2641341614208633,-0.006875749400459578
423341,307,3,7,shrubland,wetland,10080000,27180000,0.3708609271523179,1,Other,0.002825697223320158,-0.0001040473225119522,0.00292974454583211,0.03429613072591709,RESIDUAL,0.003867283002942374,-0.001041585779622217,0.7878155180432322,NATURAL,0.9458128,0.9630542,0.017241399999999962,-0.4302398989898993,0.0009384155273437945,-0.0006175177667277457,-0.5179764597039496,0.2382639875315486
423356,102,1,2,cropland,forest,0,0,,65,No_transition,0.02389065179575098,1.051988703748542e-05,0.02388013190871351,0.0004403348693632714,RESIDUAL,0.0001821160493206233,0.02370853574643036,0.007622899989401426,RESIDUAL,0.0,0.18226601,0.18226601,0.6416533276550751,0.00990852477058536,0.0004535079898690821,0.6515782865366537,0.1937645123839001
423358,102,1,2,cropland,forest,0,0,,65,No_transition,0.03185907049505929,1.54547587454631e-06,0.03185752501918474,4.850976034551866e-05,RESIDUAL,4.18873804263849e-05,0.03181718311463291,0.0013147709514275,RESIDUAL,0.0,0.682266,0.682266,0.6680353655133928,0.02969365022620379,6.741502928355386e-05,0.2555261230468749,0.912043606505104
423361,102,1,2,cropland,forest,0,0,,65,No_transition,0.03526792377766799,9.52404122025727e-06,0.03525839973644773,0.0002700482534865857,RESIDUAL,0.0002179845528709009,0.03504993922479709,0.006180816150252968,RESIDUAL,0.0,0.3063291,0.3063291,0.4416449984213469,0.02848835039258294,-8.730312736211545e-06,0.2097862891044571,0.9126590191997853
423362,102,1,2,cropland,forest,0,0,,65,No_transition,0.02515625307677866,3.222207864936522e-06,0.02515303086891372,0.0001280877503935947,RESIDUAL,4.899087889996309e-05,0.02510726219787869,0.001947463270878993,RESIDUAL,0.0,0.56650245,0.56650245,0.5072324952537978,0.01258431382684044,7.059359722000231e-05,0.2824003435119553,0.2625224820144013
423368,102,1,2,cropland,forest,0,0,,65,No_transition,0.002383740859683795,1.533246708097724e-05,0.002368408392602818,0.006432103145226578,RESIDUAL,0.0003083242690758394,0.002075416590607955,0.1293447095238108,RESIDUAL,0.0,0.037037037,0.037037037,0.1114991372559728,0.008489065459280187,1.896856244930553e-05,0.08678564206518331,-0.219293573066189
423416,102,1,2,cropland,forest,0,0,,65,No_transition,0.001798669145158103,1.325543940441348e-06,0.001797343601217661,0.0007369581804467063,RESIDUAL,4.084846513694766e-05,0.001757820680021155,0.02271038297783058,RESIDUAL,0.0,0.0075949365,0.0075949365,0.4634142539484039,0.00978108765777557,-0.0001257286369085881,0.1135360545269149,0.442453438564938
423417,102,1,2,cropland,forest,0,0,,65,No_transition,0.01085496188537549,0.001778862280813538,0.009076099604561955,0.1638754976385625,RESIDUAL,0.03334921877270843,-0.02249425688733294,0.5971909588100972,NATURAL,0.13546798,0.2955665,0.16009852000000002,0.6321014939692985,0.005399744394945091,-4.065377371651676e-05,0.1884355108296318,0.3117447636949545
423474,901,9,1,bare areas,cropland,4320000,6210000,0.6956521739130435,1,Ag_expansion,0.006101656077075099,-0.002363528253113244,0.008465184330188343,0.2182649354603725,RESIDUAL,0.01668863656421743,-0.01058698048714234,0.6118518430872842,NATURAL,0.8029557,0.93842363,0.1354679299999999,-0.2219865965780007,0.01106709791524026,-0.002136410569115512,-1.14757803132494,-0.0519826326438988
423507,110,1,10,cropland,water and ice,3240000,4680000,0.6923076923076923,1,Other,0.0007447571739130449,1.677800163480133e-05,0.0007279791722782434,0.02252815041263406,RESIDUAL,0.0003073925263431176,0.0004373646475699274,0.4127419474565646,RESIDUAL,0.9729064,0.9876847,0.014778300000000022,2.609390664160401,0.002579615886946368,2.877754077576511e-05,0.9656404194078997,-0.2261825217340254
423508,110,1,10,cropland,water and ice,1080000,1710000,0.631578947368421,1,Other,0.0003502281324110675,1.935563292473611e-06,0.0003482925691185939,0.005526578573653285,RESIDUAL,3.253694214524139e-05,0.0003176911902658261,0.09290213759028455,RESIDUAL,0.99746835,1.0,0.0025316499999999964,2.878699313276643,0.002850350030034562,0.0001130099164251314,1.101534397482013,-0.08288837679856442
423510,403,4,3,grassland,shrubland,1710000,4410000,0.3877551020408163,1,Other,0.003343130889328064,4.895953644012612e-06,0.003338234935684052,0.001464481591086207,RESIDUAL,0.0001260704697277062,0.003217060419600359,0.03771030028472652,RESIDUAL,0.92385787,1.0,0.07614213000000003,3.471730567226894,-0.0002321500626821346,2.206754283744636e-05,-0.1160938609730108,-0.2581056523143794
423511,603,6,3,sparse vegetation,shrubland,1800000,7020000,0.2564102564102564,1,veg_cover_upgrade,0.0006035944861660092,3.955865371461289e-07,0.000603198899628863,0.0006553846103844776,RESIDUAL,1.500213460214104e-05,0.0005885923515638683,0.02485465812889307,RESIDUAL,0.9852217,1.0,0.014778300000000022,2.599032315340907,-0.0001336444507945659,-0.0002542601691351981,-0.381025834517045,-0.583905460858586
423648,203,2,3,forest,shrubland,17010000,18630000,0.9130434782608696,1,Other,0.007802594268774703,-5.467001205211059e-05,0.007857264280826812,0.006909816238149996,RESIDUAL,0.0003240617275229237,0.007478532541251782,0.04153256165321709,RESIDUAL,0.6603774,0.9716981,0.3113207,-4.31967873086735,-0.003332828340076273,-0.0003391088758196131,-2.801769438244042,-1.207261937978316
423656,102,1,2,cropland,forest,0,0,,65,No_transition,0.004692482796442687,-0.00045396150457963,0.005146444301022317,0.08105868044875311,RESIDUAL,0.00473432299572915,-4.184019928646302e-05,0.9912397885963932,NATURAL,0.7777778,0.9782609,0.20048310000000003,0.09767118566176525,0.0002413743336995465,-0.001062997671274038,-0.4898897611177884,-0.3161811266447374
423659,102,1,2,cropland,forest,0,0,,65,No_transition,0.001489514486166008,0.000250285307608437,0.001239229178557571,0.1680314692693378,RESIDUAL,0.003127863788806246,-0.001638349302640238,0.6562576470656665,NATURAL,0.95566505,1.0,0.044334949999999984,0.77705078125,0.0009095867474873884,0.0002042867920615428,0.580174394087358,0.7399268212256497
423660,102,1,2,cropland,forest,0,0,,65,No_transition,0.00112039438735178,0.0001751836688386716,0.0009452107185131082,0.1563589311195538,RESIDUAL,0.002269145201188465,-0.001148750813836685,0.6639011810813582,NATURAL,0.9621212,1.0,0.03787879999999999,0.6632560055272084,0.0006586826982952302,0.0002568435668945379,0.5996645048067166,0.5123216278698847
423898,906,9,6,bare areas,sparse vegetation,28620000,36720000,0.7794117647058824,1,Bare_to_Sparse,0.009944122276679842,0.006189663140999671,0.00375445913568017,0.6224443916498466,NATURAL,0.030553752723421,-0.02060963044674116,0.5971800696174361,NATURAL,0.015228426,0.12944162,0.114213194,1.648986567283163,0.000245822205835403,0.0007694290608775857,0.952927652994792,-0.3962406994047588
423951,904,9,4,bare areas,grassland,1710000,2160000,0.7916666666666666,1,veg_cover_upgrade,0.01464202972332016,-0.0002024897612507593,0.01484451948457092,0.01345714340588895,RESIDUAL,0.005395305426967926,0.009246724296352234,0.3684807044459756,RESIDUAL,0.43349755,1.0,0.56650245,-1.009876069568454,0.01126360212053573,-0.000106119298610558,-0.645760788690481,0.0613380899234731
423953,904,9,4,bare areas,grassland,13320000,23310000,0.5714285714285714,1,veg_cover_upgrade,0.02504186232608696,0.0001551589787052855,0.02488670334738168,0.00619598401607899,RESIDUAL,0.02810354479039432,-0.00306168246430736,0.9017596618408914,NATURAL,0.13546798,1.0,0.86453202,0.1976881094858243,0.009307103799590011,-0.0001586524230445454,-0.3786176677009444,0.07095615395980606
423954,904,9,4,bare areas,grassland,7920000,11340000,0.6984126984126984,1,veg_cover_upgrade,0.02948586439130435,-6.73177619063079e-05,0.02955318215321066,0.002272674738752534,RESIDUAL,0.01277578735411447,0.01671007703718988,0.4332851560520018,RESIDUAL,0.129771,1.0,0.870229,0.3562815656565666,0.008326513117009915,-0.0001191260141619108,-0.1466869718822859,0.02032236426767326
423955,904,9,4,bare areas,grassland,19440000,39510000,0.4920273348519362,1,veg_cover_upgrade,0.02925972117094862,-0.0004790601970867962,0.02973878136803542,0.01585355446564169,RESIDUAL,0.02464762956060417,0.004612091610344444,0.84237404097604,NATURAL,0.12068965,1.0,0.87931035,-0.0509994182180975,0.009701429867575348,-0.000140729624875943,-0.6137245124113491,0.09006406197231004
423956,904,9,4,bare areas,grassland,10260000,23760000,0.4318181818181818,1,veg_cover_upgrade,0.03308390966600791,-0.001621299695448142,0.03470520936145605,0.04463131023430942,RESIDUAL,0.03224460237352816,0.0008393072924797483,0.9746309519959157,NATURAL,0.089058526,0.9287532,0.839694674,-0.1472685842803022,0.01004013678040166,-2.711697628623561e-05,-0.8042036576704504,0.1076304338023095
423957,904,9,4,bare areas,grassland,8100000,17190000,0.4712041884816754,1,veg_cover_upgrade,0.02766068333498023,-0.00069154590178677,0.028352229236767,0.02381046880055157,RESIDUAL,0.02644600906432689,0.001214674270653351,0.9560866137707723,NATURAL,0.115763545,0.8399015,0.724137955,-0.1893500824340448,0.007933417670160803,0.0003832110398107269,-0.7055759410328984,0.1012312917523031
423958,904,9,4,bare areas,grassland,9270000,21780000,0.4256198347107438,1,veg_cover_upgrade,0.02657675293972332,0.0002820105572213663,0.02629474238250196,0.01061117427930239,RESIDUAL,0.03545981300051337,-0.008883060060790053,0.7996733308527542,NATURAL,0.055979643,0.6437659,0.587786257,-0.3418343450239831,0.009293467020816876,0.000453148047069129,-0.5883949090727438,0.1172758221993888
423959,406,4,6,grassland,sparse vegetation,4230000,8730000,0.4845360824742268,1,Other,0.02574037668873519,0.001407491255200921,0.02433288543353426,0.0546802897339449,RESIDUAL,0.03731198909079114,-0.01157161240205596,0.7632823268197787,NATURAL,0.01724138,0.5369458,0.5197044200000001,-0.04359611742423795,0.008375462343510418,0.000807241157249168,-0.2224244397095963,0.1138921300054148
